frame_000,frame_001,frame_002,frame_003,frame_004,frame_005,frame_006,frame_007,frame_008,frame_009,frame_010,frame_011,frame_012,frame_013,frame_014,frame_015,frame_016,frame_017,frame_018,frame_019,frame_020,frame_021,frame_022,frame_023,frame_024,frame_025,frame_026,frame_027,frame_028,frame_029,frame_030,frame_031,frame_032,frame_033,frame_034,frame_035,frame_036,frame_037,frame_038,frame_039,frame_040,frame_041,frame_042,frame_043,frame_044,frame_045,frame_046,frame_047,frame_048
0.0,34.209892,39.533787,36.211197,37.498714,37.86751,46.484318,37.57422,47.14598,41.8151,36.919914,34.067146,39.962036,37.746002,41.704697,57.362507,42.40587,39.34937,40.08,47.834152,51.439003,51.185295,44.0928,43.04976,44.478004,47.295254,48.898003,43.40374,41.05967,37.047268,29.9827,27.92474,24.553818,22.619728,27.081867,19.842087,16.410091,16.077358,15.200474,25.152754,32.27569,31.93519,31.300924,35.33384,32.198853,20.859549,20.621202,14.342275,14.762144
0.0,41.58287,45.566273,44.600143,33.35995,31.494947,28.692549,39.44772,37.156563,39.185776,46.466225,36.81449,46.76803,38.008595,34.975227,41.663628,50.314728,46.666603,42.51576,42.069023,41.742367,38.46463,48.42479,43.433716,51.464066,42.550873,46.30387,41.005363,41.582336,39.260426,45.008263,47.09057,42.544823,40.85907,34.07697,25.55441,21.758244,21.535086,24.477924,24.356209,18.273888,14.105728,13.982149,25.60738,32.839912,33.212257,33.38752,33.205643,26.958672
0.0,47.441097,53.277653,57.043262,45.054543,46.78299,42.44407,39.726585,39.977596,34.37312,29.84071,33.241875,36.299034,40.29842,49.936348,45.952515,47.078545,46.48454,43.786568,41.98398,45.77543,44.10318,45.32567,33.737133,37.30085,31.934322,44.992638,44.954945,43.99063,48.265194,38.275894,49.371914,40.544975,36.356163,46.184715,45.587257,37.898727,40.001778,35.258694,28.003185,23.959114,22.290272,21.704948,27.798866,19.14521,15.129144,17.560139,28.88284,32.616596
0.0,50.55384,57.444946,60.77673,56.72659,58.819374,59.363873,55.706837,45.33641,52.808388,45.88311,46.988995,37.653023,34.24829,31.194016,40.47584,43.732613,44.398846,46.850327,49.955273,41.475822,35.712803,43.93522,39.44765,50.707962,37.23484,39.78375,37.9183,36.369434,33.76158,31.691603,42.223087,40.910065,45.050827,50.082096,42.01671,37.54847,40.61561,42.46459,47.572803,40.66812,40.022358,42.97209,35.200626,28.473328,23.828676,25.329357,22.664524,19.100004
0.0,33.3367,38.672264,44.88906,36.397945,48.07484,53.387093,52.06917,54.744938,58.35803,63.14697,53.805042,42.507713,47.549393,40.507954,51.06109,41.101135,39.73144,41.34646,42.338455,49.79133,42.461487,45.640427,39.351913,35.618553,32.655205,38.63386,36.69059,41.224945,39.46334,38.326122,44.11309,39.47922,40.08142,37.734715,42.446724,38.853813,42.157448,44.92553,40.378075,41.01084,37.69939,38.299263,48.059784,46.15641,43.357876,38.46245,26.885601,27.090479
0.0,42.920876,48.11374,37.204464,34.63282,29.120556,27.24831,37.131496,36.06388,54.655228,54.111206,53.490597,61.191994,52.894135,67.60588,64.66893,54.574356,54.376625,55.975853,39.980267,36.139034,34.70782,39.780296,44.177048,46.828163,43.11436,42.540413,40.978977,34.038773,37.4246,39.452263,42.780083,36.583603,38.21475,41.48874,44.27807,37.28012,38.850235,34.452164,38.506554,49.336975,38.813667,48.735886,53.80909,47.828117,42.54644,45.413845,53.157326,44.28264
0.0,34.53396,45.38601,45.359474,41.035187,38.437767,38.726936,36.01227,32.29052,31.489605,29.579868,37.09368,34.45221,47.81883,54.791683,58.94425,59.522675,73.74425,60.048744,60.64878,50.83676,55.468903,39.605263,32.56029,32.057182,29.608744,36.354893,37.29378,42.303646,46.078934,40.611195,54.023243,43.821808,40.247223,37.48453,37.388573,36.833332,41.095867,33.541443,43.625023,39.077614,32.16633,37.55636,39.47178,48.362686,42.573368,60.28164,47.943916,37.109142
0.0,37.50824,39.971233,40.561333,35.793762,33.82962,35.706573,41.222202,39.31573,37.138817,41.964066,35.261784,31.170095,30.62723,35.79394,45.894707,43.07276,62.725143,58.94603,53.41547,53.530525,54.14892,47.25863,51.614113,39.59989,44.326984,37.684746,30.152254,29.283955,27.209642,31.915253,39.103508,42.07402,40.900475,43.852936,41.38978,41.094543,37.612,28.58744,36.277023,40.191723,33.486397,41.39892,47.776688,40.52014,36.507957,40.19288,44.90961,43.644318
0.0,44.726265,52.142082,43.60021,42.19259,34.0344,35.136406,42.483334,35.74725,37.938145,37.626373,42.861374,39.069935,32.56231,40.822853,44.83071,45.936802,44.71854,43.160156,48.656364,60.015976,49.06069,48.32372,62.09073,64.24418,46.49579,39.761444,47.05212,46.52227,41.619698,42.91997,40.59344,35.11789,27.662844,33.488815,35.196724,39.85519,45.538006,42.75914,45.211693,44.131172,36.552765,39.112576,42.490803,40.8311,40.812782,46.148476,48.11666,44.358826
0.0,65.76649,65.486206,67.308876,54.869568,46.81891,42.0408,47.35139,37.55013,34.591423,40.813698,43.35775,33.28672,34.630066,36.486168,46.476433,46.907898,44.42253,44.825035,44.65345,43.789543,31.973791,44.25872,52.127228,53.741314,54.772697,54.735245,54.942055,53.15808,51.561573,48.46972,43.5179,56.738514,44.371037,52.10174,37.78479,29.867462,27.099894,26.703117,31.108198,37.06752,38.34851,39.565647,46.90308,43.849487,36.341404,40.972225,35.831097,35.602364
0.0,55.938335,65.11977,62.61902,69.22946,65.282455,71.58305,59.85182,57.814846,56.94281,45.77536,41.099396,38.113754,32.900795,41.55722,44.702217,39.203617,44.284813,46.12691,46.627502,41.52391,39.061638,36.25112,35.658066,42.045097,30.568539,33.8376,38.610985,48.263847,51.638397,51.95295,53.738937,61.926857,47.387337,53.140404,40.27276,50.5148,43.614914,41.539505,46.630898,32.721767,31.78008,29.128218,38.656433,45.342747,43.58306,48.916805,49.493156,42.652115
0.0,50.020493,63.6788,66.25046,49.924328,57.807995,55.031395,57.67479,62.568344,61.325928,69.48648,64.55793,53.25964,49.982445,44.49414,48.332024,37.296032,47.981724,44.587517,36.830925,39.06613,41.422028,40.66547,32.008244,41.88381,34.00869,30.577625,29.11057,31.33496,28.826733,32.44621,39.981922,46.61017,49.389324,57.17679,54.255306,58.957172,55.130627,45.699898,44.600418,49.3836,45.442772,41.72136,56.452248,40.907608,30.14913,38.074104,33.755154,41.029938
0.0,40.458843,60.621475,62.281143,55.63552,51.384613,48.616585,58.11358,45.503506,64.18512,60.042126,62.58323,63.861885,64.31756,65.4149,62.20845,60.75003,54.19145,54.855835,40.462006,43.063404,40.526783,36.74257,38.459885,37.45382,37.49334,35.40518,34.988953,33.980568,38.31346,31.062075,36.247047,32.031387,31.477129,37.807938,37.317326,42.72551,53.938705,53.348717,57.098015,52.99845,51.916264,49.952183,57.911438,56.735355,44.209652,49.53904,43.49514,34.630836
0.0,38.702187,40.598118,40.06584,44.92021,43.12001,39.964233,59.353123,51.922318,48.99982,53.512375,58.35482,47.42467,57.12562,54.676678,69.04414,70.025444,74.86635,59.968323,60.110603,48.695244,42.188576,33.703064,30.999691,33.691086,34.55988,33.730396,32.714783,33.102657,34.020386,37.519386,34.6627,32.782707,38.9301,39.30833,31.871708,27.355276,34.18253,29.355234,34.32498,43.430733,42.467484,45.858246,55.094337,56.463524,54.58749,59.598125,42.234154,40.437733
0.0,49.995316,60.04532,51.847168,55.059914,38.564507,39.141155,42.38223,40.25913,45.345688,50.46517,58.75623,54.475525,49.142857,47.12113,60.804657,53.83406,70.60176,66.69351,73.970215,69.86048,57.448814,69.15657,52.338543,47.049072,35.639996,31.52546,33.746407,31.78598,33.391697,30.645023,38.857628,31.593601,36.20302,45.03549,39.269756,34.065495,39.309406,32.394897,27.396957,33.47193,27.630936,31.963938,43.815697,52.96415,51.819977,52.987446,50.45633,49.80528
0.0,56.64002,58.232162,52.788605,51.822952,46.84619,52.26629,50.40763,47.498528,39.33468,43.11286,39.072052,40.88611,40.14775,46.012672,68.00257,63.59054,51.553635,62.405647,60.28811,63.776054,63.68011,68.03587,67.152306,63.205986,58.451206,50.145508,47.91493,43.505577,38.957832,40.73667,41.86763,32.198875,34.258827,36.606712,34.1714,30.726593,35.549286,29.574024,35.57426,43.94768,34.90747,38.681858,44.52922,41.157104,29.357388,49.62671,38.517273,38.10437
0.0,63.38053,80.81518,74.530914,70.797516,65.02988,51.338913,58.89994,56.176468,53.22843,54.20641,48.710835,47.48089,38.86148,39.100945,41.97089,45.750103,49.725967,61.299797,68.02687,54.45584,60.41779,56.59337,50.186523,62.764755,56.621582,52.779232,63.665398,71.21013,63.528374,67.78175,62.886505,50.22692,41.855408,44.807587,35.717545,27.071737,38.30172,35.672462,32.9061,36.546593,30.71602,37.639595,45.93257,40.229843,29.401468,36.335026,30.697609,30.486435
0.0,35.76741,50.35475,75.05943,82.8963,72.491615,82.439964,77.38069,72.042786,68.13005,55.184013,48.582508,53.406815,46.274803,53.359764,49.06533,52.51513,41.427517,47.3927,48.412388,49.367073,56.670242,59.39026,51.353336,54.694824,56.62896,44.880787,52.015617,56.069656,61.94895,55.718037,60.57912,66.07831,59.905945,63.572357,60.459126,48.319153,43.8121,38.78499,33.253525,38.309402,34.42998,34.811714,37.057137,42.533287,30.521362,44.561447,32.590004,28.107212
0.0,26.760761,26.343472,24.154377,28.215565,31.193542,54.72271,66.74514,74.82373,81.188614,80.99864,72.18146,71.35718,62.662163,54.43933,54.683067,51.99635,60.931103,54.44117,41.55581,43.49125,45.755863,48.431194,45.487873,46.93609,51.1258,50.085068,51.745132,48.073227,52.965675,61.41703,50.788147,57.43269,59.28641,62.943195,58.781982,59.236843,55.022083,45.633102,51.23639,55.59915,42.636646,45.12916,40.790443,42.328293,38.804653,42.188995,31.163471,32.377907
0.0,30.62445,30.28166,27.15035,25.089434,26.66023,26.004791,22.179998,21.727629,25.715914,46.61538,70.87018,73.57243,81.3394,90.02213,78.01926,69.77108,61.55089,55.393333,54.757988,52.54194,46.079903,34.60647,37.78122,41.389614,38.001183,40.370438,34.498344,40.84764,43.016212,54.12841,61.742332,50.115746,52.74497,62.471672,48.007683,51.27667,56.587055,58.84987,56.13051,60.950233,65.938736,65.8517,68.20712,57.23292,42.83712,36.931496,35.3778,36.346794
0.0,40.13436,41.066246,35.25048,35.162384,22.946583,30.440195,27.143179,24.413269,23.829296,26.635307,21.155085,24.189285,27.070396,41.64605,66.47914,86.37195,89.65038,74.77651,78.92673,56.646202,48.12411,44.90136,48.64435,48.827774,39.936466,44.29687,35.809193,38.41044,39.343437,34.19712,38.354507,36.512825,41.92957,56.482513,55.911102,47.762703,44.71837,51.851772,49.41407,46.413414,49.43477,56.35269,66.36673,62.60316,56.187378,53.606133,51.018734,44.83359
0.0,34.1532,48.363445,44.451904,43.346146,40.191994,41.109306,38.006577,35.237297,30.261425,29.733217,26.383821,24.615864,26.108341,26.173904,23.429281,27.563972,51.619736,81.289825,83.1315,84.48369,72.49586,68.01097,53.328102,51.556667,43.038208,41.464584,45.83244,50.967793,52.077538,43.442955,49.115425,36.56181,36.565727,41.36495,39.003292,32.740753,42.631157,41.033134,44.213154,52.548145,41.02016,50.223618,64.25874,53.873024,53.214756,58.633583,49.7539,60.870323
0.0,32.854263,41.791985,41.29113,43.132893,36.105553,43.131207,40.72478,37.867104,40.687218,37.83207,31.39404,33.873077,28.432787,27.01101,26.35115,27.09631,27.543716,24.763554,31.259766,69.977715,73.086105,86.31157,90.70505,81.7263,67.50025,65.26353,61.612396,48.278976,53.06565,47.52263,49.672825,46.819317,45.30069,48.50538,41.808678,32.827644,37.0518,34.30109,35.488167,45.479202,38.05237,44.769417,64.81655,57.828846,47.582348,65.32593,54.528023,63.230946
0.0,28.383078,28.651577,23.851986,25.508926,25.44723,27.681248,25.089037,24.04485,29.647327,31.876043,31.034016,38.896225,30.217865,32.81316,24.008038,27.924257,29.230665,34.706814,32.27613,34.634407,32.593025,31.157799,33.16326,37.193134,35.267494,40.81892,38.15821,38.21113,39.44577,39.933052,42.10427,38.725754,41.934906,36.285954,31.1898,32.71208,33.28635,25.313435,25.066433,25.40911,30.849401,36.884468,33.47695,35.952347,29.584473,25.295755,22.094501,20.741585
0.0,28.583546,33.223953,27.059467,30.73049,26.871393,29.733017,25.194397,25.473076,23.573742,24.577682,25.402748,25.94482,35.557747,39.386383,32.4317,31.067621,24.060629,26.283718,24.18533,28.382656,32.882416,32.086994,35.055496,37.79436,26.235165,32.306026,27.572056,33.439495,32.552406,36.417152,48.957207,38.906864,41.938934,51.690407,39.1534,33.38938,38.397854,35.749077,36.311073,33.506966,31.339972,30.13601,28.56015,29.38957,35.7488,38.361393,34.374657,29.685732
0.0,23.067484,22.127445,26.738083,29.318378,24.813942,35.105896,32.968117,30.372894,27.312172,32.68158,23.106945,25.550182,26.84061,25.625305,30.515274,34.597397,31.996462,37.301895,28.499414,25.15332,24.3596,23.753132,27.210052,34.769993,27.276974,37.709633,34.75042,34.18025,33.441418,29.869349,35.083668,41.57972,33.723778,39.58716,39.322704,38.560276,36.396397,37.576435,37.62883,37.75749,35.5114,38.861683,41.539,34.59031,30.631485,31.967793,40.73242,37.691
0.0,20.350323,21.16451,22.259188,22.99913,24.03651,27.141247,24.646225,31.099308,23.879047,38.544483,25.741589,31.821499,32.240562,36.174328,26.996292,29.206848,27.042858,31.469622,36.972847,32.74357,34.952457,28.469673,27.528503,25.974392,22.66029,28.417252,26.355816,27.298195,27.984188,31.955124,35.613525,35.155983,33.341164,40.831745,31.193008,32.601494,36.72783,36.646088,41.97583,40.89909,37.17827,37.195663,45.20317,43.36709,37.047382,37.454193,32.895115,30.587769
0.0,31.637638,29.658,23.127575,22.331457,21.650051,24.873367,24.081472,24.90861,26.32444,30.325357,25.919361,36.386047,28.74129,42.68433,38.052357,33.885548,34.665962,27.197456,33.23707,27.265837,29.630428,34.7173,31.462906,35.184025,26.31699,29.50159,23.610722,25.157822,25.99761,26.236126,25.957253,22.615545,27.34341,28.873644,35.87699,30.6721,30.951874,30.120789,35.247604,26.657,33.075806,35.782036,38.706093,53.32284,44.236282,56.22895,40.0348,27.233574
0.0,47.43116,57.092724,46.933624,45.50249,36.20348,33.868248,26.759527,23.523266,23.689157,24.751907,25.296177,28.507362,27.255493,27.985922,36.54334,44.23019,44.82345,42.93502,34.128437,36.65831,25.164688,28.74976,25.485542,31.259735,28.952606,33.402466,35.83141,28.50314,32.630905,30.72317,28.221329,24.546423,20.62778,23.96603,22.106369,21.50692,31.694979,27.320282,32.466797,30.606096,32.686546,37.55209,40.396606,37.572147,39.944725,41.2529,46.421124,46.626896
0.0,31.68087,29.814472,37.793762,43.015297,45.407806,50.77127,55.28978,57.28105,42.02247,29.820461,27.192974,24.061369,23.835361,27.714394,30.461214,34.503998,27.312199,40.576683,44.783543,47.702847,44.153564,36.07408,28.6861,33.732582,19.275253,25.244907,26.34729,26.609959,30.696295,34.218445,39.13006,30.711359,29.779068,29.954926,25.541508,24.657297,23.066633,20.475798,21.851524,22.489529,21.40032,24.495476,32.241688,38.035294,39.228207,43.53193,39.845646,42.067535
0.0,31.768795,33.24308,32.859913,31.754688,31.81303,28.693026,36.580208,42.05998,40.76775,53.74849,56.0995,50.376076,41.180458,36.79531,33.848106,28.156685,31.443872,32.664703,30.698402,32.441013,38.42045,43.091972,38.820908,45.7826,31.58228,33.95909,34.61838,29.985758,30.338583,20.676775,31.553602,35.992027,31.167086,29.860756,36.385475,34.261757,31.45434,27.265268,26.33776,23.213573,27.918516,20.038742,22.488,22.228287,28.846722,30.245512,43.403183,30.974068
0.0,37.357307,36.345093,33.547523,35.19618,27.23351,33.630726,30.92606,28.115208,29.056139,26.47791,38.89789,43.860992,44.79052,46.923462,55.744045,46.9947,43.570633,38.81048,30.479698,32.56413,29.942417,32.09896,30.245049,34.558662,35.052628,39.758823,39.154156,36.67932,39.417847,35.98291,32.33935,30.169006,34.633354,30.326252,29.183014,29.508804,30.54212,29.441383,27.494614,34.456623,27.615362,31.087116,26.80674,24.577484,25.435274,24.472015,25.023422,24.984814
0.0,30.544165,28.32463,36.64522,35.1121,39.22597,35.684937,35.06475,36.477043,33.297615,35.589542,35.313534,32.64969,33.497555,32.430862,40.109966,39.99482,51.966846,59.077866,53.54559,44.39747,38.42594,27.63163,28.49026,29.521984,29.776386,31.096767,28.647575,31.595856,30.997662,38.416267,45.560253,33.97673,38.80497,38.322697,30.37059,28.327099,32.12419,25.441334,28.245407,30.487843,26.180277,28.085306,30.76533,34.0298,32.293304,35.4989,35.234127,29.686754
0.0,35.60034,40.03799,34.8032,32.52357,29.489273,28.91196,36.240852,29.59253,37.809574,39.219494,34.655952,37.464725,32.99778,33.40736,34.69599,34.206287,30.61061,39.82472,46.57556,53.032543,56.89278,49.541645,40.348064,34.161507,32.03195,29.338734,29.123158,29.051224,30.008902,30.192665,32.218246,33.219162,26.260612,33.367805,42.294174,32.36489,37.929733,35.989338,32.824898,33.42828,29.669659,34.812366,32.596436,34.876884,36.026703,29.893848,27.949806,28.804522
0.0,28.614262,30.116016,31.669685,32.958565,33.885437,35.723854,35.176888,34.125412,32.292816,27.354765,31.858036,32.180122,37.734653,39.165,34.893322,40.134216,40.03308,35.571213,29.033768,28.72728,38.859867,42.63411,37.177414,52.6819,48.543564,41.603577,45.351063,36.607536,35.018005,28.287254,37.14061,31.821396,26.928905,28.634819,28.193264,29.676264,31.56196,31.306305,36.98464,35.824085,32.77819,41.634903,39.02712,37.820778,40.59205,38.25248,38.63062,33.570034
0.0,26.31415,26.237968,28.779867,26.495146,23.8825,26.960455,30.770365,32.58223,33.789673,35.16678,38.848373,34.753887,32.070145,30.158556,36.571213,31.123978,34.061268,36.641212,41.59323,38.7638,35.949745,29.339556,32.69049,32.79692,32.65027,38.702282,37.091774,33.34871,42.415417,43.84747,47.46421,44.569927,40.03037,33.842342,33.727848,25.360674,30.616798,25.202496,28.0689,28.251873,28.66626,28.883467,38.172775,40.683475,39.84919,43.065823,31.810064,35.100998
0.0,27.493172,32.228905,28.64014,29.291786,25.316824,27.541094,25.823921,25.011757,24.526176,28.507421,33.906322,35.25363,40.679672,38.41506,40.7896,42.044666,31.084328,34.335144,34.149918,36.61267,36.90548,42.78231,33.884632,34.930252,33.667038,34.661934,29.479923,27.848026,29.084393,33.50602,35.417057,36.036724,41.34784,47.712242,43.695854,38.528954,46.53163,33.35334,34.912483,30.1789,30.184292,30.982952,31.550444,28.609255,27.183556,38.581562,42.62091,33.61042
0.0,27.924084,26.580782,28.419868,28.709461,26.078781,28.170181,30.878344,27.484049,23.29266,25.454834,23.423672,24.576588,26.884693,31.83026,38.732956,42.414917,49.933838,42.021626,43.510708,29.393974,32.329735,30.266685,35.67151,38.345104,32.140015,34.216408,29.974907,33.27219,33.146545,33.59971,34.206745,35.4681,29.141212,34.280632,37.799488,36.187115,41.956947,46.515305,43.509247,42.02218,39.632126,40.06503,37.38483,30.546947,31.087273,27.329262,26.887686,30.8395
