frame_000,frame_001,frame_002,frame_003,frame_004,frame_005,frame_006,frame_007,frame_008,frame_009,frame_010,frame_011,frame_012,frame_013,frame_014,frame_015,frame_016,frame_017,frame_018,frame_019,frame_020,frame_021,frame_022,frame_023,frame_024,frame_025,frame_026,frame_027,frame_028,frame_029,frame_030,frame_031,frame_032,frame_033,frame_034,frame_035,frame_036,frame_037,frame_038,frame_039,frame_040,frame_041,frame_042,frame_043,frame_044,frame_045,frame_046,frame_047,frame_048
0.18414062,0.1893164,0.1933203,0.19679686,0.19730468,0.19919921,0.20282227,0.20658202,0.20893554,0.2083789,0.20714843,0.20564453,0.2055664,0.20826171,0.2058496,0.21162109,0.22292969,0.23100585,0.23234375,0.23143554,0.22939453,0.22574218,0.2202539,0.20976561,0.20507812,0.20294921,0.20304687,0.2087207,0.21635741,0.21990234,0.22138672,0.21854492,0.21330078,0.20445313,0.19859375,0.19498046,0.19539063,0.20078124,0.2040332,0.20748046,0.21076171,0.2128125,0.21583007,0.21986328,0.2218457,0.21634765,0.21176757,0.2083203,0.20950195
0.17791992,0.17779297,0.17893554,0.17892578,0.18390624,0.18947265,0.19416015,0.2005664,0.20327148,0.20323242,0.20620117,0.2096875,0.21277343,0.21509765,0.21640624,0.2140625,0.2099121,0.20722656,0.21321289,0.226416,0.23348632,0.2336621,0.2328125,0.23139648,0.22938477,0.22794922,0.22657226,0.2194043,0.21227539,0.20793945,0.20602539,0.20694335,0.21522461,0.21898437,0.21948242,0.21748047,0.21407226,0.20740233,0.20176758,0.19600585,0.19477539,0.19708984,0.20232421,0.20793945,0.21191406,0.21338867,0.21909179,0.22075194,0.21816406
0.19683594,0.19163086,0.18499023,0.18111327,0.18123047,0.18054686,0.17992187,0.18074219,0.18490234,0.19175781,0.19764648,0.20382813,0.20722656,0.21128906,0.21642578,0.2215039,0.22220702,0.22146484,0.21790038,0.2128418,0.20836914,0.21509765,0.22697265,0.23257811,0.23596679,0.23599608,0.23548828,0.2340332,0.23373047,0.23079102,0.22912109,0.22646484,0.21473633,0.20844726,0.20618163,0.20579101,0.21280272,0.21964844,0.21938476,0.21921875,0.21728516,0.21249999,0.2048828,0.19823241,0.19503906,0.19805664,0.20271485,0.204375,0.2068164
0.19731446,0.19824219,0.20173828,0.20098633,0.19768554,0.19310546,0.18634765,0.18199219,0.1815332,0.18117186,0.1824414,0.18220703,0.18746093,0.19548827,0.20516601,0.2151367,0.2187207,0.22193359,0.22520508,0.22575195,0.22433594,0.21979491,0.21399413,0.21150391,0.21064453,0.21595703,0.2252832,0.22946289,0.23479491,0.23678711,0.2365332,0.23554687,0.2342871,0.23182617,0.23091796,0.22740234,0.21825194,0.21180664,0.20858398,0.20665039,0.20953125,0.21641602,0.21961914,0.22128905,0.2171875,0.20979492,0.2005078,0.19517578,0.1916211
0.18740234,0.19047852,0.19126953,0.19540039,0.19826171,0.19698241,0.19942382,0.20102538,0.19793946,0.19186524,0.1858789,0.1824707,0.18214843,0.18390624,0.18386719,0.18695313,0.19658203,0.2099121,0.21983398,0.22223632,0.22560546,0.22730468,0.22725585,0.22671874,0.226416,0.22364257,0.21785156,0.21529296,0.21232422,0.21163085,0.21534179,0.22813477,0.23314452,0.23739257,0.23821288,0.23644531,0.23552734,0.23506835,0.23293945,0.23134765,0.22610351,0.21734375,0.21098632,0.2080957,0.21145508,0.21932617,0.22200195,0.22133788,0.21799804
0.19611327,0.19206055,0.18855469,0.18594725,0.18748046,0.19039062,0.19160156,0.19624023,0.19881836,0.1978418,0.20164062,0.20102538,0.19726562,0.19288085,0.18736328,0.1833789,0.18497069,0.18504882,0.18945312,0.20048827,0.21359375,0.22236328,0.22426757,0.22592773,0.22816406,0.22990234,0.22966796,0.22930664,0.22995117,0.22892578,0.22658202,0.21732421,0.21540038,0.21230468,0.21846679,0.22811523,0.23242188,0.23818359,0.23896484,0.23825195,0.23781249,0.23654297,0.23518555,0.23316406,0.22613281,0.21495117,0.21020508,0.2102832,0.21642578
0.21664062,0.21686523,0.20981444,0.20170897,0.19577149,0.19395508,0.18981445,0.18730469,0.18832031,0.19148438,0.19386718,0.19886719,0.19989258,0.19947265,0.2015332,0.20208007,0.19761719,0.19074218,0.18682617,0.18796875,0.18762694,0.1900293,0.19949219,0.20932616,0.21795899,0.2245996,0.22668944,0.22731444,0.2286621,0.23014648,0.23117188,0.2313086,0.23089842,0.22865234,0.22511718,0.2180078,0.21637695,0.2128418,0.21439452,0.2227539,0.23123047,0.23445313,0.23976561,0.23949218,0.23875,0.23737304,0.23511718,0.23111327,0.22377929
0.21883789,0.21869141,0.21923828,0.2217285,0.22193359,0.21891601,0.21347655,0.20496093,0.19581054,0.19391601,0.1906543,0.18789062,0.18984374,0.19335938,0.19801757,0.20515625,0.2052246,0.2048828,0.20364258,0.19967774,0.19135742,0.18784179,0.18766601,0.18767577,0.18976562,0.19142577,0.19823241,0.20358399,0.21175781,0.21888672,0.22555664,0.22830078,0.22877929,0.2299707,0.23117188,0.23027343,0.23032226,0.22920898,0.22760741,0.22166015,0.2181543,0.21607421,0.21325195,0.2212793,0.2327246,0.23799804,0.24098632,0.23938476,0.23830077
0.23051757,0.22839843,0.22366211,0.22010742,0.21873046,0.21995117,0.22071289,0.22230469,0.22342773,0.21881835,0.21287109,0.20230468,0.19521484,0.1934668,0.18944335,0.19031249,0.19676757,0.20570312,0.21040039,0.2072168,0.2062793,0.20399414,0.20064452,0.19542968,0.1902832,0.1900293,0.19033203,0.19128905,0.19057617,0.19199218,0.1928125,0.20052734,0.20916015,0.21737304,0.22624023,0.22695312,0.22756836,0.22952148,0.2293457,0.22958007,0.23063476,0.2301367,0.22881836,0.22418945,0.21807617,0.21379882,0.21615234,0.2280371,0.23171875
0.2277832,0.23009765,0.23236327,0.23442382,0.23500976,0.2307617,0.22661132,0.2221289,0.21875,0.21977538,0.22163086,0.2240039,0.22339843,0.2206543,0.21349609,0.1993457,0.19140625,0.19018555,0.19511719,0.20463866,0.21107422,0.21230468,0.20874023,0.20596679,0.20774414,0.20484374,0.20305663,0.19980468,0.19609375,0.19227539,0.19210938,0.19183594,0.1896582,0.18936522,0.19192383,0.19833007,0.20538086,0.21526366,0.22097656,0.22538085,0.22698241,0.22734374,0.22892578,0.23120117,0.2311621,0.22918944,0.22686523,0.21901366,0.21659179
0.20945312,0.21035156,0.21453124,0.22018555,0.22623046,0.23041992,0.2313867,0.23324218,0.23520507,0.23010741,0.22557616,0.22191405,0.21912108,0.22075194,0.2214453,0.22458984,0.2222461,0.21370117,0.19769531,0.19266601,0.19238281,0.196416,0.20375976,0.21027343,0.2133789,0.21483397,0.2130957,0.2096582,0.20793945,0.20870116,0.20575196,0.2027246,0.19771484,0.19140625,0.1902539,0.18898436,0.18896484,0.1886328,0.19038086,0.19267578,0.20057617,0.20762695,0.21610351,0.22610351,0.2278125,0.22861327,0.23041992,0.23008789,0.22825195
0.23518555,0.23310547,0.22819336,0.21947265,0.21293944,0.21072266,0.21319336,0.21914062,0.22521484,0.23020507,0.23186523,0.23544921,0.23527344,0.23079102,0.22680664,0.21966797,0.2193457,0.2202539,0.22470702,0.220625,0.21089843,0.19772461,0.1927539,0.19242187,0.19536133,0.19824219,0.20449218,0.20956054,0.21352538,0.21441406,0.2153125,0.21270508,0.2070703,0.2076953,0.20481445,0.20189452,0.19875976,0.19320312,0.18990234,0.18865234,0.18894531,0.18836914,0.18866211,0.1926953,0.20262694,0.21220702,0.22401367,0.22683594,0.2249414
0.21668945,0.22386718,0.23365234,0.2355664,0.23557617,0.23226562,0.22877929,0.2227539,0.21401367,0.21027343,0.21416014,0.22048828,0.22581054,0.22996093,0.23206054,0.23591797,0.23357421,0.22542968,0.21725586,0.21885742,0.22134764,0.22383788,0.22083984,0.21455078,0.20760742,0.19907226,0.19335938,0.19333984,0.19445312,0.19518554,0.19802734,0.20616211,0.2105371,0.21209961,0.21376953,0.21069336,0.20651367,0.20659178,0.20682617,0.20346679,0.20061523,0.19657226,0.19072266,0.19014648,0.1902832,0.188125,0.1914453,0.19668944,0.20157225
0.20532227,0.20329101,0.19792968,0.20286132,0.21003906,0.21881835,0.22926757,0.2356543,0.235,0.23141602,0.22751953,0.22015625,0.21268554,0.21057616,0.21404296,0.21931641,0.22669922,0.2321289,0.2373535,0.23274414,0.22421874,0.21637695,0.21722656,0.21915038,0.22081055,0.22377929,0.2224414,0.21864258,0.21495117,0.20824218,0.19958983,0.19301757,0.193125,0.19358398,0.19724609,0.20169921,0.20692383,0.2109375,0.21170898,0.21078125,0.20916992,0.20498046,0.20623046,0.20381835,0.20027344,0.19447266,0.19097656,0.18956055,0.18822265
0.20067382,0.19967774,0.19889648,0.19883789,0.20225586,0.20240234,0.19845703,0.20071289,0.20717773,0.21798828,0.23069336,0.2346289,0.23352538,0.23100585,0.22738281,0.21898437,0.21191406,0.21326171,0.21770507,0.22751953,0.23481445,0.23844726,0.2346289,0.2265332,0.22036132,0.21563476,0.21353514,0.21676758,0.21887694,0.2208496,0.22274414,0.22104491,0.21634765,0.20865233,0.1974414,0.19208008,0.19140625,0.19197266,0.19354492,0.19623047,0.2021875,0.20711914,0.21000975,0.21292968,0.20975585,0.20606445,0.20629883,0.2027832,0.19848633
0.21898437,0.21478516,0.20901367,0.20314452,0.1990625,0.19793946,0.197666,0.19649413,0.20059569,0.2006543,0.19680664,0.20143554,0.20807616,0.2165039,0.22716796,0.23147461,0.22996093,0.22535156,0.21874022,0.21352538,0.21296875,0.21721679,0.22536132,0.23203124,0.23583984,0.23867187,0.23854491,0.23103516,0.22610351,0.22058593,0.21541016,0.21395507,0.21853516,0.21862304,0.22203125,0.21996093,0.21586913,0.21066406,0.2031543,0.19339843,0.19074218,0.19,0.19068359,0.1980078,0.20736328,0.21143554,0.21436523,0.21213867,0.20738281
0.2558789,0.2468164,0.23682617,0.22672851,0.21626952,0.2117871,0.20763671,0.20355469,0.19827148,0.19623047,0.19514649,0.19666015,0.19956054,0.19973633,0.19638671,0.19957031,0.21049803,0.2241211,0.229541,0.22688477,0.22383788,0.21875,0.21307617,0.21065429,0.21302734,0.21610351,0.22052734,0.22612303,0.23128906,0.23333983,0.2361328,0.23514648,0.22664063,0.2208789,0.2146289,0.21298827,0.21624023,0.21776366,0.21963866,0.22160156,0.21779296,0.21458983,0.20652343,0.19499023,0.19240233,0.19353515,0.19915038,0.20374022,0.20596679
0.2624707,0.2678125,0.26623046,0.26030272,0.25453123,0.24634765,0.23626952,0.22938477,0.21802734,0.21015625,0.20617187,0.20080078,0.19632812,0.19577149,0.1943457,0.19389649,0.19716796,0.19410156,0.19841796,0.21261719,0.22289062,0.2274414,0.22561523,0.22333984,0.22029297,0.21760742,0.2138086,0.2103418,0.20949218,0.21113281,0.21385741,0.22124022,0.22898437,0.23109375,0.23499022,0.2331543,0.22637695,0.22197264,0.2167871,0.21227539,0.21370117,0.21541016,0.21643554,0.22048828,0.21646483,0.20990235,0.20089844,0.19326171,0.1908496
0.19936523,0.2144336,0.22949219,0.24015625,0.25067383,0.25870118,0.2635742,0.25984374,0.25602537,0.24486327,0.23398437,0.2245703,0.21487305,0.21009766,0.20509765,0.19792968,0.19271484,0.19208008,0.19173828,0.19417968,0.19307616,0.19823241,0.20854491,0.21722656,0.22315429,0.2259082,0.22538085,0.22297852,0.22293945,0.22041015,0.21680664,0.21146484,0.20796874,0.20976561,0.2136621,0.21881835,0.22505859,0.22927734,0.23165038,0.23339844,0.2297168,0.22333008,0.21822265,0.21008788,0.21230468,0.21506836,0.21930663,0.21852538,0.21396483
0.16770507,0.16429687,0.16253906,0.17009765,0.1844336,0.20144531,0.21956055,0.23582031,0.24810547,0.25817382,0.26165038,0.25749022,0.2524707,0.24513671,0.23361328,0.22058593,0.20689453,0.19933593,0.19390625,0.18844727,0.18996093,0.18992187,0.19199218,0.19186524,0.19110352,0.19648437,0.20295899,0.2095996,0.21633789,0.2224707,0.2251953,0.22384766,0.22151367,0.21910156,0.21472655,0.21041992,0.20689453,0.20740233,0.2102832,0.21384765,0.21964844,0.22532226,0.22827148,0.23319335,0.2277539,0.21926758,0.2095996,0.20659178,0.21127929
0.14098632,0.15413086,0.1680664,0.17183593,0.16802734,0.16438477,0.16111328,0.16544922,0.18029296,0.2011914,0.22240233,0.23705077,0.24784179,0.2562695,0.2610547,0.2544922,0.2439453,0.22702149,0.21259765,0.1980664,0.19307616,0.18958007,0.18657227,0.18708985,0.18835936,0.18813476,0.18961914,0.19086914,0.1909082,0.18999024,0.1939453,0.20396484,0.212041,0.22027344,0.22353515,0.22227539,0.21927734,0.21804687,0.21574219,0.21100585,0.2075,0.20467773,0.20624024,0.21038085,0.22124022,0.22830078,0.23538086,0.23294921,0.22456054
0.11411133,0.11193359,0.109404296,0.11568359,0.12992187,0.14572266,0.16116211,0.17003906,0.16834961,0.16288085,0.15982422,0.16731445,0.18233398,0.1978418,0.2186035,0.23350586,0.24583983,0.2504785,0.24566406,0.23581055,0.22237304,0.20714843,0.19608398,0.19283202,0.18999024,0.18787108,0.18542968,0.1846875,0.18517578,0.18685547,0.18657227,0.18943359,0.18928711,0.18750976,0.19311523,0.2015332,0.20830077,0.21570311,0.22113281,0.22142577,0.21956055,0.21739258,0.21520507,0.20956054,0.20538086,0.20299804,0.20796874,0.2137207,0.22052734
0.1196582,0.113447264,0.10839844,0.11020508,0.11203125,0.10890625,0.106943354,0.112207025,0.12438476,0.1449707,0.16305664,0.16852538,0.16569336,0.16180664,0.15780273,0.1653418,0.18514648,0.20878905,0.226416,0.23711914,0.24117187,0.23998046,0.23415038,0.2246289,0.21657225,0.20649414,0.19839843,0.1934961,0.19156249,0.19127929,0.18777344,0.18352538,0.18360351,0.18544921,0.18535157,0.18744141,0.18833984,0.1859082,0.18829101,0.19331054,0.20180663,0.20868164,0.21624023,0.2184375,0.21435547,0.2124707,0.20777343,0.20557617,0.2027832
0.19756836,0.18442382,0.15625,0.13546875,0.12012695,0.11061523,0.10795898,0.10887695,0.112148434,0.10889648,0.10641602,0.113564454,0.12672852,0.14204101,0.15867187,0.16722655,0.16243164,0.15597656,0.1615332,0.18253906,0.2048535,0.2214746,0.23242188,0.23932616,0.23826171,0.23791015,0.23548828,0.23033203,0.22257812,0.21773437,0.20893554,0.19605468,0.19156249,0.19081055,0.18558593,0.18252929,0.18233398,0.1832617,0.18390624,0.18456054,0.18578124,0.18608399,0.1840332,0.19091797,0.20236328,0.20840819,0.21490234,0.21314453,0.21047851
0.20537108,0.20825195,0.21285155,0.20788085,0.19853516,0.18405274,0.1603711,0.14149414,0.12464844,0.111337885,0.10654297,0.108671874,0.111093745,0.10930664,0.106191404,0.112568356,0.13257812,0.15674804,0.16438477,0.15836914,0.15385742,0.1601953,0.17794922,0.19613281,0.20768555,0.21936522,0.22695312,0.23325194,0.23958984,0.24185546,0.23966797,0.23322265,0.22444336,0.21700194,0.20435546,0.19460937,0.19051757,0.18795899,0.1855664,0.18253906,0.18014649,0.18058594,0.18198241,0.18112305,0.18319336,0.18364258,0.19051757,0.19816406,0.2030371
0.20554687,0.20530273,0.20604491,0.20458007,0.20374022,0.20381835,0.20954101,0.20883788,0.1993164,0.18375976,0.15542969,0.13495117,0.11974609,0.11262695,0.107109375,0.10826172,0.108125,0.1015039,0.111718744,0.13726562,0.15826172,0.16208984,0.1575,0.15316406,0.15191406,0.15854491,0.16884765,0.1805664,0.1955371,0.2089453,0.21960936,0.22976562,0.23762695,0.23989257,0.2359082,0.23168945,0.22480468,0.21512695,0.2084668,0.19917968,0.19012696,0.18739258,0.18475586,0.17799804,0.17539062,0.17693359,0.17710938,0.17807616,0.1815039
0.20689453,0.20557617,0.20274414,0.20210937,0.20240234,0.20321289,0.20410156,0.2034082,0.20091796,0.20104492,0.20815429,0.20330077,0.19571288,0.18594725,0.1624707,0.13467774,0.112705074,0.104453124,0.10378906,0.0999414,0.09875976,0.11358398,0.13287109,0.14938477,0.15830077,0.16107422,0.15813476,0.15361328,0.15102538,0.14998047,0.15600586,0.17240234,0.19103515,0.20526367,0.21798828,0.22689453,0.2327246,0.23608398,0.23416992,0.23210937,0.22558594,0.21802734,0.21044922,0.19146484,0.1784375,0.17580077,0.17512695,0.17298828,0.17320313
0.19742186,0.19958983,0.19986327,0.20291016,0.2052832,0.20298828,0.20094725,0.20032226,0.20040038,0.20030273,0.20165038,0.20017578,0.19824219,0.19874999,0.20405273,0.2015625,0.18879883,0.15405273,0.123994134,0.10384765,0.09995117,0.100244135,0.098984376,0.09678711,0.09958984,0.11048828,0.12236328,0.13514648,0.1472461,0.15612304,0.15910156,0.1552832,0.15042968,0.14765625,0.15580077,0.16904296,0.18262695,0.19736327,0.2093164,0.21916015,0.22625,0.23167968,0.23199219,0.22416991,0.2142871,0.20389648,0.18654296,0.17276368,0.16982421
0.21692382,0.21198241,0.20483398,0.1971289,0.19423828,0.19739257,0.19737305,0.1990332,0.20166992,0.19999023,0.19717772,0.19768554,0.19788085,0.19832031,0.19808593,0.19736327,0.19589843,0.2025293,0.1968164,0.17704101,0.13801758,0.11594726,0.10196289,0.10040039,0.0987793,0.10064453,0.10027344,0.09825195,0.097324215,0.09959961,0.106992185,0.12433594,0.14195313,0.15330078,0.15660156,0.1533789,0.1492871,0.14670898,0.14836913,0.15816405,0.17166992,0.18697265,0.19946289,0.20798828,0.21225585,0.21733397,0.21359375,0.21046874,0.2078711
0.23720703,0.23456053,0.22939453,0.22274414,0.21452148,0.20874023,0.20408203,0.19707032,0.19047852,0.1939746,0.1945703,0.19774413,0.19901367,0.19860351,0.19610351,0.19511719,0.19563477,0.19645508,0.19517578,0.19470702,0.20022461,0.19069335,0.17652343,0.15083008,0.13117187,0.11817382,0.10725585,0.10121094,0.10058594,0.09966797,0.10168945,0.10145508,0.09810547,0.097998045,0.10770508,0.12203125,0.13618164,0.14957032,0.15484375,0.15399414,0.14951171,0.14602539,0.14382812,0.15330078,0.1668164,0.1784375,0.18736328,0.1977539,0.20543945
0.182041,0.18173827,0.18583985,0.19011718,0.19612305,0.2006836,0.2052246,0.21208984,0.21608397,0.21265624,0.20570312,0.20217773,0.20165038,0.20486328,0.2034082,0.19817382,0.1933203,0.19117187,0.18665038,0.18510742,0.19214843,0.20169921,0.20840819,0.20908202,0.20553711,0.203125,0.19912109,0.19425781,0.19203125,0.19044921,0.19113281,0.19871093,0.20335937,0.20755859,0.21125977,0.21174805,0.21094726,0.20982422,0.20626953,0.2028125,0.19569336,0.18975586,0.18596679,0.18935546,0.19789062,0.20305663,0.20091796,0.19708984,0.19563477
0.21558593,0.21208984,0.2033496,0.19215819,0.18391602,0.1819336,0.18335937,0.1874707,0.1941211,0.20160156,0.20884766,0.21658203,0.21774414,0.2126953,0.2086914,0.20648438,0.20719726,0.20664062,0.2005371,0.19699219,0.19326171,0.18913086,0.18825194,0.19166991,0.19558594,0.20296875,0.20708984,0.21042968,0.21045898,0.20976561,0.20863281,0.20064452,0.19545898,0.19413085,0.19802734,0.20359375,0.206875,0.21137695,0.21517578,0.21458007,0.21594726,0.2146289,0.21200195,0.2078418,0.1968457,0.1902246,0.19182616,0.20161133,0.20835938
0.21270508,0.21174805,0.21253906,0.2148828,0.21826172,0.21699218,0.2083496,0.19472656,0.18236327,0.18005858,0.18492188,0.19113281,0.19549805,0.19824219,0.20249023,0.20949218,0.21328124,0.21158202,0.20952147,0.2105371,0.20888671,0.20292968,0.2002832,0.19802734,0.19563477,0.19102539,0.18821289,0.18858398,0.19163086,0.19598633,0.20320313,0.2108203,0.21310547,0.21206054,0.20881836,0.20317382,0.19893554,0.19853516,0.19909179,0.20404297,0.20958008,0.21290039,0.21706054,0.21954101,0.21963866,0.21904296,0.21426757,0.20120117,0.19204101
0.23393553,0.23131835,0.22640625,0.22134764,0.21704102,0.21493164,0.21512695,0.2180078,0.22053711,0.21736328,0.20613281,0.1921875,0.18060547,0.17557617,0.17773438,0.18472655,0.19408202,0.20162109,0.21055664,0.2155371,0.21424805,0.2121289,0.21325195,0.21236327,0.2089746,0.2058496,0.2033496,0.20158203,0.20011719,0.1983789,0.19291015,0.19063476,0.19323242,0.19829102,0.20810546,0.21441406,0.21716796,0.2155078,0.21268554,0.20893554,0.20419921,0.20125976,0.20122069,0.206875,0.21473633,0.2194043,0.22696288,0.2258203,0.22157227
0.22660156,0.23546875,0.23929687,0.23870116,0.23782226,0.23602538,0.23030274,0.2253418,0.22098632,0.2175586,0.2193457,0.22246093,0.2219043,0.21478516,0.20115234,0.18257812,0.17327148,0.17746094,0.18729492,0.1967871,0.20506835,0.21368164,0.21842773,0.2169043,0.21677734,0.21524413,0.21420898,0.21475585,0.2134082,0.2099121,0.2068457,0.20471679,0.20286132,0.20051758,0.19505858,0.19313475,0.19449218,0.20020507,0.20615233,0.21450195,0.21974608,0.21975586,0.21705078,0.21154296,0.20510742,0.20448242,0.20867187,0.2167871,0.22365233
0.23128906,0.22262695,0.2186328,0.22070312,0.22395508,0.23338866,0.24121094,0.24161132,0.24145508,0.23803711,0.23217773,0.22733398,0.22326171,0.22353515,0.22375976,0.21967773,0.21342772,0.19930664,0.1815332,0.17489257,0.18101563,0.19024414,0.1977832,0.20333007,0.20817383,0.2140625,0.21728516,0.21808593,0.21816406,0.21930663,0.21683593,0.21708983,0.21691406,0.2130371,0.21007812,0.20714843,0.2055664,0.20375,0.20054688,0.1965332,0.1971289,0.19933593,0.20512694,0.21686523,0.22380859,0.22164062,0.21449219,0.20936523,0.20725586
